17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  AMD Software: Adrenalin Edition
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  PowerToys v0.72.0
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  Windows Security - Actions recommended.
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  Bluetooth Devices
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  Steam - downloading at 4.6 MB/s
    DayZ (35%)
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  SteelSeries GG
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  SuperF4
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  Network
Internet access
17:28:31  20-12-2023     [DEBUG]LINE 52, appending tray btn via send message mthod. tray name:  Headphones (Bluetooth): 53%
17:28:31  20-12-2023     [INFO]Tray Starting!
17:32:47  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:32:48  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:32:48  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:32:49  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:32:52  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:32:52  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:32:52  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:33:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:33:42  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:33:42  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:10  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:10  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:10  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:14  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:14  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:14  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:14  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:28  20-12-2023     [DEBUG]HSHELL_WINDOWCREATED   : P∞T*Ÿ
17:34:28  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:31  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:31  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:33  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:33  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:33  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:49  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:49  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:49  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:49  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:54  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:56  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:34:56  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:35:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:35:02  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:35:02  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:35:02  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:35:42  20-12-2023     [DEBUG]HSHELL_WINDOWCREATED   : ∞XR*Ÿ
17:35:42  20-12-2023     [DEBUG]HSHELL_WINDOWCREATED   : Ä∞T*Ÿ
17:36:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:32  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:32  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:35  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:35  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:50  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:50  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:56  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:56  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:58  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:36:59  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:05  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:12  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:13  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:14  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:21  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:49  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:50  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:37:57  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:01  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:04  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:05  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:05  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:06  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:11  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:11  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:11  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:16  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:16  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:16  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:27  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:33  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:47  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:48  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:38:59  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:06  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:07  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:15  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:23  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:41  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:45  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:51  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:39:52  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:07  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:19  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:31  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:37  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:38  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:55  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:40:55  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:00  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:01  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:07  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:09  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:10  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:10  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:11  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:11  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:13  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:13  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:13  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:13  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
17:41:14  20-12-2023     [DEBUG]Calc.... Tray width:   : 200    taskzone width: 1250
